,0,1,2,3,4,5,6,7,8,9
167,-0.35835186,-0.061428696,-0.038879156,-0.23321342,0.19370928,0.049306855,-0.036503077,-0.23808789,0.23031574,-0.10701263
168,0.13883215,0.11808449,-0.018584609,-0.027068723,0.37933773,0.09071761,-0.063052885,0.094064355,0.1449396,0.03245841
169,0.007728219,0.0030436069,-0.10556553,-0.07621932,0.11711067,0.27454925,0.17899998,-0.13188615,0.050331935,0.12168339
170,0.010760903,0.16474548,-0.05629438,0.0077705085,0.12421268,0.014010966,0.3003072,-0.25286704,-0.0015784875,0.20056123
171,-0.164258,0.05233237,-0.057042003,-0.15659405,-0.027269103,0.22741395,0.1115917,0.16334262,0.020985067,0.18709427
172,-0.17448932,0.32797182,-0.047694713,-0.066970766,-0.03193192,-0.11685595,0.28975403,0.065524176,0.031811774,-0.20977801
173,0.25328708,0.05657869,-0.0057318956,-0.03181462,-0.31381446,0.08650902,-0.2902423,-0.049601838,-0.05822772,0.17839971
174,0.052597404,-0.09273046,-0.041469753,-0.13459983,-0.26865178,0.24018395,-0.042433023,-0.20721999,-0.1214492,-0.26691967
175,-0.32977593,-0.11993853,-0.28028715,-0.05374223,-0.14825022,-0.25917035,0.029131114,-0.21017978,-0.20947558,-0.08484498
176,0.05105617,-0.13503367,-0.03861463,0.048320293,-0.0056042587,-0.1633563,0.06434098,-0.08766504,-0.15987313,0.1788019
177,-0.21684575,0.20377398,0.0009420365,-0.23494089,0.15130797,0.0017398894,0.2834673,-0.2392787,0.19483799,-0.14007266
178,0.23377049,-0.085609555,0.20978254,0.21699077,0.18578383,0.022337116,0.34192133,0.009585112,-0.010055639,-0.080654085
179,0.17129102,-0.3089075,-0.07727367,0.14599216,0.060527056,-0.04789087,-0.26364106,-0.2705384,0.016846001,0.08921617
180,-0.22012597,-0.051202044,-0.14248003,-0.00833711,-0.04658556,-0.1487844,0.12832338,-0.17096272,-0.10597992,-0.08556589
181,-0.11174093,0.042897373,-0.10932074,0.18204331,-0.12589285,-0.081489235,0.1910798,-0.19525695,-0.25276205,0.010181896
182,0.101132005,0.36633348,-0.0114578605,0.202622,0.2212739,-0.096948534,-0.2805974,0.10528463,-0.07996121,0.056809485
183,-0.029482547,0.11005047,-0.10233607,0.18552291,-0.17301458,0.035182774,-0.1253767,-0.13398242,-0.1302101,-0.025770545
184,0.24454695,0.1381138,-0.20436835,0.03424114,-0.32053906,-0.11753327,-0.036620587,0.1408515,-0.19947088,-0.081495956
185,-0.12919647,0.3687603,-0.25884575,-0.013907671,0.18886906,0.10622981,0.30749953,0.13958299,-0.26997656,-0.2198196
186,0.22348015,-0.255345,0.056582272,0.28159097,-0.34521532,-0.2715029,-0.036925584,-0.14239445,0.10359681,-0.1759426
187,-0.15302694,-0.30941445,0.24485362,-0.153481,0.09797168,0.0296489,0.010044903,0.2966596,0.19949159,0.15193272
188,0.067831576,-0.31449693,0.14007008,-0.31235838,0.14409584,-0.109471984,-0.004907042,0.24582586,-0.1352221,0.056036144
189,-0.0657793,0.0718084,0.21430546,-0.36473918,0.24903053,-0.04652095,0.070543796,0.08457595,-0.11026761,-0.15139195
190,0.14424688,-0.03574559,0.15129867,0.017342865,0.1319527,-0.043527406,-0.26691657,-0.1204468,-0.20163608,0.10116291
191,-0.0978414,-0.07466674,0.10161607,-0.039600965,0.06964728,-0.21986616,-0.03872281,0.08413783,0.011495233,-0.039806783
192,-0.014708936,-0.09118909,0.16522717,-0.14142007,-0.0020933151,-0.26976418,-0.29578686,0.018489113,-0.03908962,-0.10462123
193,0.048314467,0.047581136,-0.08732122,0.06418657,0.21102786,-0.027062342,0.03163451,-0.14214952,0.14206058,-0.31394005
194,-0.07204017,0.09114556,-0.00012111664,-0.02060134,-0.0918974,0.028276175,-0.018562824,0.08333439,0.1609714,-0.14564942
195,0.0032975674,-0.1037488,0.04759534,-0.02622655,0.20287246,-0.07518923,0.038788676,0.27859133,0.009488232,0.30581802
196,-0.23118937,0.288621,-0.265607,0.06786944,-0.27157706,0.20201355,0.08860776,0.114444494,-0.06646681,0.085711285
197,-0.105688006,0.19150734,-0.196742,0.21693784,0.11200285,0.070813626,0.22931409,0.008470178,-0.18536901,-0.04782015
198,0.0055425465,0.10913277,-0.36189705,0.01783681,0.00015163422,0.089167714,0.013654098,0.008436326,-0.21655935,-0.055745304
199,0.27180964,-0.18356787,-0.02020409,-0.13755715,-0.23977077,-0.0652107,-0.106241524,0.059348345,0.18618694,0.24200353
200,0.12937436,-0.012914851,-0.26220042,0.26843005,0.27763742,0.023241103,0.0009470284,0.11820957,-0.19974193,-0.20204222
201,-0.08944535,-0.07103023,-0.009688854,0.21468234,-0.21370131,0.24786568,-0.05580911,-0.35060686,-0.00026005507,0.26698714
202,-0.07157645,-0.23656797,-0.04491976,-0.002973199,0.16643143,0.0052764416,0.29087502,0.17884508,-0.15833324,-0.055614024
203,0.31826848,0.00899823,0.029937714,0.023040771,-0.04240361,-0.13809761,0.23841298,0.29171145,0.019652694,0.111022994
204,0.09707451,0.19473934,-0.06571135,-0.19248113,0.17225772,0.33365542,-0.11427733,-0.014888734,0.109757364,-0.22728229
205,-0.1409775,-0.2772056,-0.06449506,0.090085514,0.04673946,0.1677047,0.037743792,-0.117902696,0.1509046,-0.014267445
206,0.19241893,-0.2642085,0.087297514,0.061629415,0.11542636,0.2655297,-0.17264837,0.092399,-0.08527066,0.30262434
207,0.20322022,-0.27590328,0.13147211,0.10360038,-0.2318623,-0.22532672,-0.24322087,-0.16311255,-0.2884344,-0.09021667
208,0.13470297,0.07703096,-0.032469288,0.19315886,0.03481759,0.065901995,-0.18795472,0.16793317,0.023660943,0.035970174
209,-0.006583452,-0.103260875,-0.017460696,-0.19806418,-0.23988676,0.010354906,-0.0011343956,0.10115117,-0.27320892,0.26105183
210,0.005853057,0.3052661,0.11694789,0.36516428,0.28375566,0.03414935,-0.28313488,-0.31618226,-0.22120321,-0.3688249
211,-0.2052303,-0.24327958,0.20299762,0.0680287,0.023036957,0.22087768,0.20770413,-0.16180092,0.26818275,0.050010085
212,0.14416933,-0.20839727,0.3505585,-0.011097211,0.080292016,0.0955033,0.0016637743,-0.23381805,-0.15331507,0.09450915
213,0.1731888,0.06967177,0.1291545,0.29974958,0.083935976,0.11661273,-0.089434564,0.13460863,-0.1739609,0.02264531
214,0.043973356,0.06418741,0.055790097,0.09027839,0.18887848,-0.16146415,0.1971178,-0.009159714,0.015109897,-0.06924477
215,-0.053919405,-0.13651648,0.035797358,0.055686742,-0.08087851,0.19805121,0.19799972,0.06523049,-0.13837603,0.18599427
216,0.19823003,0.24899644,-0.15071231,0.31008834,0.1073271,-0.037933886,0.083464056,0.29059565,-0.19974917,-0.18873471
217,0.051990032,-0.013949782,0.29161382,0.31350106,0.0930033,0.025646567,0.060956728,0.0077704787,-0.011696458,-0.10803479
218,0.18036151,-0.09999749,-0.036584854,0.20359135,-0.021640718,0.23558962,-0.13182878,-0.04763381,-0.1488365,0.23157758
219,0.2264998,-0.072725564,-0.13081849,-0.08305058,0.077923596,-0.10822147,-0.21933448,0.3197729,-0.0023045242,-0.31667572
220,0.025631428,0.23548922,0.316724,0.13321671,-0.01937607,-0.07924098,0.04392183,-0.035948873,0.04907304,-0.22654855
221,-0.10526255,0.07535237,0.13943481,-0.08620021,0.19910417,0.2526372,0.023422658,0.17461395,-0.21442017,-0.0028371215
222,0.09755729,0.27865827,0.08094126,0.0017657727,-0.06329149,0.07674974,-0.12650391,0.108552516,0.0022960603,0.17453098
223,0.27364236,-0.12531814,-0.030828893,-0.03684491,0.00085419416,0.084683,0.027288735,0.15251225,0.026892751,-0.020924717
224,0.11891973,-0.097270966,-0.04806447,-0.05500707,-0.35407346,0.24819589,0.0631285,0.26293498,-0.12691814,0.31673133
225,-0.14776689,-0.041214794,-0.0053594373,0.060423017,0.042964358,-0.12973198,-0.10337577,0.105866134,0.19517243,0.0152154565
226,-0.003156066,0.23502606,-0.07991028,-0.16208902,0.15823984,0.03209248,-0.13693035,-0.08422965,-0.07560301,0.27786452
227,0.02145566,-0.31946844,0.016694635,-0.19188601,-0.032601275,0.008157253,0.24349546,0.27328748,-0.02391003,0.36228013
228,0.18364114,0.076592594,-0.06945756,-0.007929761,0.011323869,0.2508061,-0.2900198,0.010392901,-0.07287571,-0.123962104
229,-0.0075440705,-0.40942252,-0.41984284,0.26429075,-0.17637026,-0.06834254,0.26573795,-0.3620299,0.081231594,-0.10835701
230,0.0034196973,-0.32966113,-0.03220147,-0.11188766,-0.26553458,0.17398727,-0.22764802,-0.27971816,-0.21067369,0.20742837
231,0.156313,0.107661545,-0.0812203,-0.053746402,0.05378467,0.085342765,-0.095403105,0.05036494,0.038759857,-0.23915339
232,0.039159834,-0.09723896,-0.14364582,0.06721029,0.039422806,0.15931046,0.33917695,-0.30989325,0.16286263,0.18709227
233,0.22872263,0.05351887,-0.056627333,-0.2918334,0.34230113,0.08907719,-0.21673787,-0.07097298,0.30467713,-0.061072737
234,0.17636442,-0.06832931,0.059748232,-0.12352711,-0.31013542,0.26663762,0.10394484,0.10594332,0.22617668,-0.007130692
235,0.05258061,-0.056347787,0.082742184,-0.2042251,0.19573742,0.15075266,-0.07677448,0.31710017,-0.21257776,-0.33261353
236,-0.017525971,0.0069574118,-0.08370854,0.07953137,0.18405497,-0.2525835,-0.0041410923,-0.036076546,-0.20370507,0.010155886
237,0.20108262,-0.106466085,0.15652922,0.04930547,0.08766493,-0.082351685,0.072618484,-0.18449411,0.20384133,0.10212338
238,0.14448273,0.14961934,0.03189004,0.06394869,-0.247868,-0.053497046,-0.24503767,-0.1323697,-0.26111895,0.20481652
239,-0.21909612,0.2666992,0.1500839,-0.049431607,0.06420334,0.2340033,-0.12159387,-0.18219006,0.27485502,-0.04983321
240,0.16525936,-0.24423665,0.06604928,-0.13488892,-0.0005505085,0.0076289773,0.0009843409,-0.003254354,-0.09847435,-0.04082504
241,0.119870305,0.03373143,-0.1261822,0.20567358,0.03450203,-0.10065993,-0.116817914,0.016539797,-0.0050437152,0.030549712
242,-0.11364347,0.01759553,-0.14645159,-0.2704013,-0.14310122,-0.18301,0.063777626,0.18631637,0.22170067,0.23345286
243,0.21314088,0.08214503,0.029378027,0.18963826,0.096669525,0.08280894,-0.19357052,-0.10969825,0.25990653,-0.04634416
244,-0.2232348,-0.12453246,-0.046708226,0.006023295,0.024545029,0.2662659,-0.01394622,-0.13350213,-0.08856684,0.067353636
245,-0.20159781,0.24899065,0.07079911,0.09644103,-0.11635935,-0.07417202,0.054303706,-0.19030279,-0.18194675,-0.29780942
246,-0.048654333,0.085589826,0.04409474,-0.0831385,0.03468837,-0.21924335,0.2859618,-0.16704476,-0.2763638,0.10427481
247,-0.11441657,-0.08757411,-0.08672777,-0.1594792,-0.2537132,0.012226492,-0.26494622,0.26857877,-0.07383549,0.048170984
248,0.26610482,-0.05516088,0.20751747,0.11385912,-0.14126316,0.19465482,0.22541636,0.10796416,0.015571117,0.050144523
249,0.09983858,-0.1225214,-0.18499213,-0.10433401,-0.076599896,0.2995851,-0.15352279,0.021892965,0.17617211,0.13764478
250,-0.25423566,-0.2139284,0.0064920783,-0.33561254,0.08035874,0.028186917,0.25863415,0.14049394,-0.07318005,-0.17403933
251,0.19352967,0.09321445,0.08011715,0.037997425,0.0795439,-0.10395709,0.08183178,-0.03829801,-0.10098547,0.22762507
252,0.068772405,-0.070204735,0.2443943,-0.31718528,0.15752208,0.052982662,0.08768917,0.11796051,0.12145215,-0.20583996
253,0.10803941,-0.35023284,-0.033157647,0.078754924,-0.015139669,-0.113545954,-0.17652506,0.1661585,0.06502393,-0.23813379
254,0.039747342,-0.26306835,-0.17782724,-0.23782611,0.22307861,-0.3285824,-0.042926587,0.15432882,0.09943056,-0.22672349
255,-0.039628275,0.22560948,0.13072264,-0.02474299,-0.15419051,0.15022847,0.08161395,-0.006561935,-0.0024928898,0.16026956
256,0.23825377,-0.06679135,-0.02225104,0.020614386,0.060088098,-0.028452396,0.19424659,-0.19170088,-0.10637233,0.078704625
257,0.10613349,-0.020402044,-0.27277386,-0.17694144,0.06745399,0.01086989,0.014268935,0.06358063,-0.3015288,0.23964387
258,0.057189047,0.14479059,0.046892047,-0.16028988,-0.049453557,0.28711563,0.10687274,-0.15296862,-0.24203181,0.22515628
259,-0.15375105,-0.09685153,-0.011289885,0.18250668,-0.20218064,-0.082042634,0.33765197,-0.33676147,0.122759104,0.40517735
260,-0.07383705,0.10451406,-0.06041704,0.029687583,0.17624047,-0.14418656,0.20789051,-0.11975016,-0.022124022,-0.05492124
261,-0.19767857,0.0783115,-0.08235896,-0.12993842,-0.035460114,0.038018286,-0.18419515,0.37747586,-0.030794084,-0.3223542
262,0.24613792,0.070239484,0.059082597,-0.072298944,-0.23870385,-0.2142323,0.26758388,0.28993022,0.018534526,-0.13936406
263,0.18857688,0.12927571,-0.02960658,-0.06717211,0.11478998,-0.039673418,0.040753365,-0.14027387,0.089155145,-0.16188017
264,-0.3633234,0.2414731,-0.025064439,0.150765,-0.06739122,-0.18252367,0.049372315,-0.30495661,0.052698344,0.19751751
265,-0.21836582,-0.061295167,-0.25895774,0.12585211,-0.2302577,0.0530836,-0.10882339,0.25520623,-0.10076779,-0.0913654
266,0.042077184,0.060901534,-0.124824405,-0.21678525,-0.22773114,-0.31945586,0.09795031,-0.047555417,-0.17740294,0.09640801
267,-0.076976985,0.04579109,-0.09791905,-0.06043388,-0.049662173,-0.08048156,0.07543547,-0.08671796,-0.059077144,0.3765572
268,0.031680465,-0.042099953,0.22165287,0.04687427,0.086539924,-0.15491134,0.0049001276,0.048990667,-0.111323416,-0.29203165
269,-0.011177182,-0.0014364421,0.28981036,0.07441303,0.16898936,-0.2475043,-0.014473617,-0.04250115,-0.2481845,-0.18458784
270,0.025535457,0.083862185,0.035237014,-0.091737136,-0.1084663,-0.07312679,0.09283246,0.11697242,-0.17343256,-0.10932869
271,0.2506248,0.06523824,0.0727295,-0.06258899,0.054408967,0.047571152,0.07561083,-0.14553428,-0.0049852906,0.16894212
272,-0.066571444,0.008917183,0.32278758,-0.121196344,-0.028219938,-0.04604362,-0.25308383,0.12306169,5.558133e-05,0.17107314
273,0.09009473,-0.061020255,-0.11202091,-0.0026342273,0.26410425,-0.20528781,0.093410015,-0.34118468,-0.2572897,-0.15666044
274,-0.1197471,0.22118413,-0.031154335,0.27293473,0.04350245,-0.24766958,0.045894533,0.037718505,-0.13972008,-0.025483273
275,0.043668047,-0.30121762,-0.08855915,-0.21617767,0.24980295,0.30215794,-0.15453151,0.07067761,0.12665129,-0.09812477
276,0.21988475,-0.331748,-0.19628197,-0.24893981,-0.33968204,-0.053137228,0.12362376,-0.06469369,-0.050228573,-0.19124828
277,-0.005792573,0.05144608,-0.0084346235,-0.19506091,0.017443478,0.2528755,-0.118969664,-0.11428529,0.19413912,-0.21033096
278,0.051628023,-0.08924246,-0.17136201,0.08130291,0.05876629,-0.16257632,-0.31118274,0.051654935,0.1563657,0.065326065
279,0.14479542,-0.09629077,0.07322866,-0.010201454,-0.20627332,-0.07209226,-0.092632115,-0.27763236,-0.08167657,-0.23177874
280,-0.18748397,-0.18097919,0.02960498,0.01356715,0.18888551,-0.036819786,0.09725076,-0.18175423,0.02133403,-0.0751701
281,-0.07911828,0.29456145,-0.21237746,-0.07374786,0.008877784,0.054008335,-0.23531067,-0.19943708,-0.090103686,0.06539264
282,0.06744328,-0.12705632,-0.03431586,0.24623832,-0.1375621,-0.076326996,0.086213365,0.36795467,-0.053155363,-0.09141168
283,0.02493757,-0.22244266,0.24191773,-0.0413301,0.25491005,0.0151441395,0.19051442,0.14190659,0.10360867,-0.03651075
284,0.12879056,0.16906267,-0.08944093,0.22140723,0.027851537,-0.023501605,0.32332534,0.10210773,0.038528353,-0.035709947
285,0.22927666,0.22502321,0.058312654,0.09967446,-0.14704245,0.05446583,0.00058734417,0.09034994,-0.10231912,0.22768193
286,-0.08283073,0.16132084,0.043785214,-0.32326102,-0.031094015,0.035306916,0.059634656,0.22866732,0.18165886,-0.18574649
287,-0.032087676,0.25333983,-0.34185493,-0.016099602,-0.28561246,-0.25599015,-0.12966925,-0.16618633,-0.037885427,-0.06347273
288,0.004124988,-0.3974576,0.16582519,-0.24913073,0.26732486,-0.024380922,-0.09197749,0.08108157,-0.14611968,-0.2051785
289,-0.18433219,-0.0977487,0.16908364,0.20590335,0.276156,-0.120942,-0.17843854,0.31174284,-0.037926406,0.32422996
290,0.33570534,0.12898499,0.16914527,-0.0924381,-0.08925727,-0.13993168,0.28652763,-0.097605795,0.031401932,0.25495198
291,0.12599882,0.37358642,-0.14507884,-0.12997162,-0.23891929,0.027980082,-0.07087815,-0.27257597,-0.005230233,0.36675707
292,0.08729452,-0.0028855652,0.33867168,-0.012257259,0.02596439,-0.17937684,-0.093538225,-0.19055325,-0.109450676,0.1973995
293,0.053971156,0.29837704,0.047971606,-0.14619261,0.043896116,-0.09179591,0.05629705,-0.011647701,-0.07553591,0.047313794
294,0.04928267,-0.09395197,0.08639941,-0.16497117,0.22127324,-0.03774129,0.08567996,0.06928572,-0.02567938,-0.10877183
295,-0.013500728,0.046013385,-0.08449473,-0.026254654,-0.19631171,-0.090290904,0.1729671,0.00065106153,0.066975325,0.04044062
296,0.055884093,-0.20818132,0.11696029,-0.07587862,-0.022309303,-0.27662027,-0.07349798,0.09618319,0.041830987,-0.1610207
297,-0.17418939,-0.059619486,-0.027982026,0.1250056,0.2537451,0.18758762,0.23127669,0.018281668,-0.0024900883,0.19145319
298,-0.28201127,0.09953308,0.040873915,-0.35531121,0.28071898,-0.02908533,-0.19815764,-0.080429375,0.11152357,0.06727213
299,-0.27404207,-0.0583874,-0.019741625,0.09571406,0.26974773,-0.0056093335,0.002640605,-0.08071327,0.030879974,-0.08393586
300,0.06875837,0.033394843,-0.10256648,0.14595047,-0.24522817,0.048668712,-0.22172892,-0.05575779,-0.00870242,-0.33563668
301,0.16023214,-0.048430175,-0.24438375,-0.044763036,0.0011372566,0.023872495,-0.009518828,-0.2576191,0.06132871,-0.18929636
302,-0.18759888,-0.26091915,-0.31950146,-0.04657581,-0.2057268,-0.12644035,-0.11699322,-0.052039623,-0.13773268,-0.07461708
303,-0.24272728,-0.27100194,0.23604906,0.15852243,-0.061629653,0.15866436,0.055724308,-0.07295948,-0.12380183,-0.0030176044
304,-0.22446005,-0.26426893,0.25812173,-0.19140452,-0.02399081,-0.034913063,-0.12277734,0.01366657,-0.2444993,-0.033732586
305,0.14479458,-0.026054382,0.014692217,0.16760218,-0.13979232,-0.19248104,-0.025666978,0.022309124,-0.010782272,-0.12685478
306,0.040101856,-0.1481002,-0.0021439195,-0.094506465,0.18636692,0.033286512,-0.017338626,-0.23963928,-0.18340361,0.051205218
307,-0.14547479,0.2708624,-0.3217908,-0.08304328,-0.008500606,0.08635187,-0.27431422,-0.1957978,0.28363633,0.08034776
308,0.24036285,0.028477818,0.19876742,-0.18334146,0.18641537,0.22549921,0.005822733,-0.14566207,0.010272741,-0.29372853
309,0.005445823,-0.16266882,0.04922545,0.032167614,-0.10086733,0.26646388,-0.33885932,0.1899251,-0.19140112,0.28904217
310,0.113391995,-0.3222955,0.06809074,-0.13093781,0.12848711,0.08722824,-0.27998358,0.031202465,-0.2892037,0.020533264
311,0.028995931,-0.3685823,-0.025008917,0.08947253,0.010295313,0.033987105,0.11804366,0.12993819,0.26175284,-0.19168913
312,-0.1368357,0.073408574,0.14753526,-0.061981887,0.0941993,-0.16121846,-0.29775357,-0.08328265,-0.024280727,-0.23158944
313,0.35130256,-0.41710997,0.34365982,0.1142512,0.053348795,0.011359811,0.19544584,0.032070518,-0.092668116,0.2276395
314,0.16924942,0.2462399,0.0880529,-0.19014238,-0.14269966,0.10412492,-0.23751694,-0.2439667,0.041681424,-0.2114132
315,-0.02609536,-0.15996331,-0.2341497,-0.10666698,0.019934371,-0.31940937,-0.0706709,-0.02793574,-0.29106992,-0.024193741
316,-0.02939576,0.22021294,0.096956916,-0.038492978,0.015477657,0.08321977,0.030850753,0.20002604,-0.2978785,0.18907994
317,-0.087634236,0.023715138,0.08795729,-0.1239807,0.07069492,0.091380626,0.21000317,0.25522327,-0.04554671,-0.079292655
318,-0.07318479,0.16585857,-0.1769141,0.088272095,-0.025959514,0.02570206,-0.16772667,-0.010792375,-0.09148437,0.3037414
319,-0.1859752,-0.08130946,-0.23173171,0.064704776,-0.08906366,0.21294525,0.15499985,0.11765781,0.20833676,0.03307575
320,-0.08504152,0.0013528168,0.17308748,-0.13315475,-0.02277863,0.04009068,0.014491066,-0.03433171,-0.2273106,0.1972745
321,-0.24354535,0.30076057,-0.056626156,0.12725046,0.1877505,0.0524742,0.3211754,-0.046791278,0.14634848,0.23832554
322,0.1562311,-0.031184122,-0.13494128,-0.2548263,-0.18879229,-0.08074814,0.06506581,0.18611658,-0.15866792,-0.21201435
323,0.0039936304,-0.07276639,0.24718165,0.14290136,0.14117658,0.22612268,0.18166015,0.16229263,-0.08924875,0.14054376
324,-0.3022982,-0.13704371,0.012789398,0.053369626,-0.08856644,0.04175502,-0.0772828,-0.21895021,-0.12460837,-0.22076952
325,-0.0649102,-0.21256801,0.055506513,-0.0091897845,-0.02035667,0.18561569,0.06256716,0.0604914,-0.17284775,-0.17374158
326,0.06682575,-0.04233323,0.06124705,-0.12554716,-0.03475982,0.06254718,0.018530518,0.07870708,-0.10031797,-0.047546744
327,-0.16997111,0.08752598,0.19645655,-0.043387312,0.022674441,-0.2926811,0.14102659,-0.0033462048,-0.13828434,-0.08035128
328,0.015390828,-0.34366024,0.10852343,-0.11173533,-0.18197465,0.07699451,0.110253066,-0.1790154,-0.21052414,-0.11873241
329,0.274131,0.0341381,-0.060881197,0.1526517,0.025417104,-0.35459197,-0.22510362,-0.28646368,-0.29247046,0.002198577
330,-0.2302472,0.21852726,-0.011812121,0.04063201,0.22669977,0.26551357,0.19034886,0.2449674,-0.17216477,-0.1370489
331,0.37992173,0.07885778,-0.09788847,-0.34900486,-0.281857,-0.28285676,0.028979272,-0.1880275,-0.13184048,0.1280868
332,0.07844412,-0.087231755,-0.052243292,0.02597022,0.1543375,-0.105299145,0.06521183,0.022586577,0.072090566,-0.21557558
