,8,21,29,37,50,58,66,79,87,95,108,116
gap1_1,0.0054864050883511,0.0101206610125032,0.0185396839352045,0.0878279843422769,0.4240842177336529,0.5224273845696195,0.5283797729618163,0.5467724317846803,0.556695042352295,0.5753913215771745,0.5950636981168566,0.6133300817490696
gap1_2,0.0059316307157644,0.006441306812326,0.0142670465499882,0.0712184081478687,0.4036305166504463,0.5330541525477911,0.574645129711209,0.6289018952062431,0.648212745009819,0.6646997882978244,0.4920488382071852,0.6529970465121221
gap1_3,0.004470301371035,0.0061838122017172,0.0083607013637628,0.0138767399920087,0.0649592201045419,0.1966692092550216,0.3639767010287161,0.5012706820935694,0.5540194682115589,0.5825016557425721,0.6376959781867757,0.6848274458123065
gap1_4,0.0144146415776257,0.0069490511663313,0.0056050790639517,0.0106264834614463,0.0111829280804349,0.0252544537638089,0.2071403674749788,0.1096999320068249,0.1080962801,0.7129131832797426,0.7378803777544596,0.7693370744168516
gap1_5,0.0066730118443316,0.0337836398116383,0.0268862358206733,0.1685137793193883,0.6181985025756533,0.7116680619506071,0.7013956609728731,0.7073038170492078,0.7030437395105982,0.695599393019727,0.6831761547463344,0.6637097952453508
gap1_ltr_1,0.0094415969786889,0.0075873641205223,0.0098489685272599,0.053981788515185,0.2234970928131035,0.3638900904241076,0.401884269767731,0.4257984624116402,0.4263588140327499,0.439319348075386,0.4502359502359503,0.4029080236055746
gap1_ltr_3,0.0014231896190874,0.0216491838344118,0.0050731377356895,0.0257139233549641,0.2380048764974026,0.5303080870236332,0.5550118670472486,0.6077038300705265,0.604300651425252,0.618379031890141,0.6233090768072632,0.632729083872039
gap1_ltr_4,0.0048845103071446,0.1726991127211634,0.0083416609688108,0.0437472612315589,0.1823541198679617,0.5190024608984853,0.5171333728758885,0.52570842016859,0.4777183049204335,0.5214748055917652,0.5172417633824152,0.4910084224903255
gap1_ltr_5,0.0029046485054942,0.003119104784771,0.0038526721333908,0.0116995848534406,0.1369540780215662,0.4633745791071908,0.6777115987460816,0.7476500057765221,0.7209021767637032,0.8066735584654261,0.8376161961790705,0.8543115690400422
gap1_ltr_6,0.0016517175772021,0.0024054412740544,0.0059619962591396,0.0219451788532076,0.2342183322192513,0.4630900932569632,0.5597521794187519,0.5637358977561301,0.5751919828381333,0.6080427932221637,0.613617126928416,0.6196014145350696
gap1_ltr_7,0.0014844342021944,0.0029054217057027,0.0056922995836188,0.0180719676348459,0.2174659156708954,0.4976555108491105,0.5862105241010751,0.6300762957116548,0.6371671317572124,0.6519974534458062,0.6418625576425598,0.6579034085058182
gap1_ltr_8,0.0014679701408626,0.002208036835496,0.0060690794699882,0.0366224229251514,0.4150810799471355,0.6609226013305345,0.679683394287798,0.7281597530550975,0.7479550049245762,0.7611312778569131,0.783223043103839,0.7920658899488856
gap1_ars_1,0.0475513592031541,0.0102041870216787,0.0038263201320132,0.0048007433409043,0.0083288498944667,0.0266029872916322,0.0555038855820105,0.0930515261716994,0.1549468937160114,0.292651262246078,0.52193180193752,0.6931856917085868
gap1_ars_3,0.0239308005288348,0.0113962193329093,0.0037004405286343,0.0036261829001198,0.008950543574195,0.0321082285797602,0.092525352354761,0.5486424248915547,0.7671531256806796,0.8150590018404243,0.7581372935558768,0.7294613640793132
gap1_ars_4,0.0197431614115681,0.010984368398817,0.0043907338946016,0.007076323200231,0.0098985501293793,0.0238933986827998,0.06880140706637,0.2753670639995907,0.4039305087678231,0.4897473512632437,0.522603294625979,0.5536331122183842
gap1_ars_5,0.0008407841850545,0.0036744461857766,0.0077144598827065,0.0101976635080374,0.026627097410199,0.0747624054260209,0.1426326591696241,0.5894389507434655,0.7597227371977094,0.771955345433707,0.8300483369015825,0.8441263674470914
gap1_ars_6,0.0117181700566289,0.0059254785162351,0.0056542308171141,0.0100672875171836,0.047813581224728,0.1585539365867337,0.3542227534951406,0.6077835051546392,0.7324398928692368,0.7902458107843776,0.8375554368774235,0.8396154322772521
gap1_ars_7,0.0352112676056338,0.006117761834109,0.009715242881072,0.0058042605742513,0.0082542008895402,0.0277031787687249,0.1075581093835893,0.6369104341499903,0.8435293878298374,0.9006609579005633,0.9279398093096664,0.9526047507391172
gap1_ars_8,0.0234452441494634,0.0063858654071754,0.0082359081419624,0.004814532258397,0.0076917539872695,0.0240987400359989,0.0777907510112172,0.3557001980524839,0.5488456342871177,0.6941770986341613,0.7974163305352665,0.8733899222668259
gap1_all_1,0.0061915230297044,0.0074362455976577,0.0046621025662564,0.0130744764872884,0.045022542364098,0.1312187117010448,0.3041624557857504,0.6088179423401866,0.7608383277336831,0.8303793549528432,0.902141384971879,0.940506435425284
gap1_all_2,0.0070130226761441,0.0067037692891474,0.005697359013063,0.0098004088772735,0.0269023267440165,0.0586539562280802,0.120410293171971,0.2460414385580729,0.343507490339315,0.4698167385447733,0.6671573072077058,0.686735399645528
gap1_all_3,0.0043933120515819,0.0069390821629066,0.0068231794075798,0.009968525984484,0.0341201582020214,0.0976550319106916,0.2192378230828286,0.0359359018070235,0.4869180716074478,0.6625700045110962,0.8115076830160629,0.8766548339945709
gap1_all_4,0.0094423101825873,0.0079562096866333,0.0036601224934977,0.0153903424803233,0.0141321203349529,0.0377538432831952,0.1333297979530148,0.4041396963942888,0.6083155113850799,0.771649478874941,0.871203910807757,0.9110854987426656
gap1_all_5,0.0049081563869228,0.006041507977086,0.0148995037087276,0.0311404889308572,0.100165141616726,0.310822011225935,0.5549910882952496,0.7920173345057154,0.8012091520300203,0.6973299574174243,0.5458401265062456,0.8404000084927493
gap1_all_6,0.0120078250813311,0.0095743236894035,0.0046943919344675,0.0087502357847965,0.0212243212552905,0.0617296780495915,0.1852145843255543,0.5176744234560303,0.7616651704628488,0.8565623550716636,0.9086788824923032,0.944737006431738
gap1_all_7,0.0051273969004465,0.0068443051201671,0.0040596537725331,0.0073031650536228,0.019305417905517,0.0543381546547478,0.1483223581059893,0.4280880571452441,0.6355185092337261,0.7808661287666722,0.8891270346984881,0.9244084367559368
gap1_all_8,0.011233330501996,0.0108094546138808,0.0111622807017543,0.0192005604143669,0.0372591840710323,0.1363112840466926,0.3902354278975741,0.7573386736949146,0.8509871694160777,0.9201880518794178,0.9346888763018876,0.9548760591547816
